Education,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Total_Children,Total_Spending,Total_Purchases,Tenure_Days,TotalAcceptedCmp,WebPurchaseRatio,StorePurchaseRatio
3,3,49681.0,2013-11-04,66,6,7,1,7,7,49,2,458.0,15,4267,0,0.4666666666666667,0.4666666666666667
3,3,56850.0,2014-03-23,83,1,1,1,3,2,54,1,63.0,5,4128,0,0.2,0.6
2,3,55267.0,2013-10-21,28,4,3,4,6,3,68,1,405.0,13,4281,0,0.23076923076923078,0.46153846153846156
2,3,59666.0,2013-03-22,87,6,3,2,8,8,53,2,1020.5,13,4494,0,0.23076923076923078,0.6153846153846154
2,4,72504.0,2013-04-06,43,2,5,9,6,2,53,1,1395.5,20,4479,0,0.25,0.3
2,3,26872.0,2013-10-16,0,1,1,1,2,6,44,0,72.0,4,4286,0,0.25,0.5
2,4,21359.0,2013-04-20,1,2,2,0,3,8,53,1,48.0,5,4465,0,0.4,0.6
2,4,73170.0,2014-05-31,1,1,5,4,6,2,50,0,633.0,15,4059,0,0.3333333333333333,0.4
3,3,52750.0,2013-02-04,72,6,5,7,9,4,70,1,860.0,21,4540,0,0.23809523809523808,0.42857142857142855
4,5,91820.0,2013-11-23,72,0,5,5,12,1,39,0,1226.0,22,4248,0,0.22727272727272727,0.5454545454545454
4,5,65968.0,2014-05-12,12,2,5,4,7,3,55,1,495.0,16,4078,0,0.3125,0.4375
2,3,30772.0,2014-03-12,89,1,1,0,2,6,49,2,20.0,3,4139,0,0.3333333333333333,0.6666666666666666
2,4,22507.0,2012-11-24,67,3,10,2,4,9,71,0,494.0,16,4612,0,0.625,0.25
2,3,65685.0,2014-03-29,54,1,9,2,9,5,53,1,769.0,20,4122,0,0.45,0.45
0,3,25804.0,2013-09-01,34,2,2,0,3,8,47,1,55.0,5,4331,0,0.4,0.6
4,4,76412.0,2013-05-05,15,1,5,4,8,3,45,0,1560.0,17,4450,0,0.29411764705882354,0.47058823529411764
2,3,22063.0,2013-08-08,43,2,2,0,3,7,53,1,55.0,5,4355,0,0.4,0.6
2,4,57091.0,2014-06-15,0,1,7,3,7,5,64,0,577.0,17,4044,0,0.4117647058823529,0.4117647058823529
2,3,22419.0,2013-04-18,74,1,3,2,2,8,62,0,162.0,7,4467,0,0.42857142857142855,0.2857142857142857
2,5,87771.0,2013-05-22,61,1,5,10,4,6,66,1,1690.0,19,4433,0,0.2631578947368421,0.21052631578947367
0,2,78353.0,2013-04-16,51,1,10,2,11,8,66,1,1463.0,23,4469,0,0.43478260869565216,0.4782608695652174
2,3,93404.0,2013-05-07,97,3,3,4,7,5,71,3,1562.0,14,4448,0,0.21428571428571427,0.5
2,2,37859.0,2013-01-12,75,2,1,0,3,8,63,3,36.0,4,4563,0,0.25,0.75
4,6,80995.0,2013-05-11,83,1,8,9,4,4,67,1,1482.0,21,4444,0,0.38095238095238093,0.19047619047619047
2,5,16529.0,2014-03-01,23,1,1,0,3,6,41,1,22.0,4,4150,0,0.25,0.75
4,2,55412.0,2013-11-22,65,1,2,0,3,5,49,2,63.0,5,4249,0,0.4,0.6
2,4,48789.0,2012-09-10,94,1,6,4,7,6,33,0,661.5,17,4687,0,0.35294117647058826,0.4117647058823529
4,5,56575.0,2013-05-05,42,3,7,3,7,5,58,2,542.0,17,4450,0,0.4117647058823529,0.4117647058823529
0,5,25130.0,2013-10-02,10,2,2,0,3,7,45,1,50.0,5,4300,0,0.4,0.6
2,3,35441.0,2013-02-14,94,2,1,0,3,8,58,2,39.0,4,4530,0,0.25,0.75
2,3,71391.0,2013-03-29,50,5,6,5,12,3,69,1,944.5,23,4487,0,0.2608695652173913,0.5217391304347826
3,4,49494.0,2013-04-25,46,2,6,1,5,7,53,1,385.0,12,4460,0,0.5,0.4166666666666667
2,2,81702.0,2012-09-23,98,1,7,7,12,3,45,0,1354.5,26,4674,0,0.2692307692307692,0.46153846153846156
0,4,45889.0,2013-07-02,42,1,1,0,3,6,45,1,46.0,4,4392,0,0.25,0.75
2,4,56628.0,2014-03-21,30,2,7,6,5,5,48,1,716.5,18,4130,0,0.3888888888888889,0.2777777777777778
2,5,34026.0,2013-08-05,11,3,2,1,3,5,75,2,76.0,6,4358,0,0.3333333333333333,0.5
2,3,40049.0,2012-11-29,61,3,3,2,6,5,51,1,290.0,11,4607,0,0.2727272727272727,0.5454545454545454
2,4,34176.0,2014-05-12,12,4,3,0,4,6,37,1,89.0,7,4078,0,0.42857142857142855,0.5714285714285714
2,3,19419.0,2012-11-10,76,4,4,0,3,9,44,1,70.0,7,4626,0,0.5714285714285714,0.42857142857142855
0,3,82504.0,2013-07-27,2,1,3,6,7,1,65,0,1052.5,16,4367,0,0.1875,0.4375
2,5,81205.0,2014-01-13,43,1,5,6,7,2,55,0,1632.5,18,4197,0,0.2777777777777778,0.3888888888888889
0,4,61618.0,2012-09-29,27,2,3,6,8,3,34,0,1256.5,17,4668,0,0.17647058823529413,0.47058823529411764
3,4,55284.0,2012-12-24,60,3,7,5,8,5,69,1,764.0,20,4582,0,0.35,0.4
2,4,49980.0,2013-10-23,79,2,3,1,5,5,62,1,195.0,9,4279,0,0.3333333333333333,0.5555555555555556
2,3,15072.0,2013-05-10,96,4,3,1,3,5,45,2,53.0,7,4445,0,0.42857142857142855,0.42857142857142855
2,4,49166.0,2013-06-13,17,2,5,3,3,6,51,1,368.0,11,4411,0,0.45454545454545453,0.2727272727272727
4,3,65324.0,2014-01-11,0,3,6,2,9,4,71,1,544.0,17,4199,0,0.35294117647058826,0.5294117647058824
0,3,82347.0,2012-11-06,38,1,7,7,10,3,68,0,1430.5,24,4630,0,0.2916666666666667,0.4166666666666667
4,5,30843.0,2014-05-26,43,2,1,1,2,5,59,2,35.0,4,4064,0,0.25,0.5
4,3,46374.0,2014-03-17,1,3,7,1,7,8,51,1,446.0,15,4134,0,0.4666666666666667,0.4666666666666667
2,4,60474.0,2013-04-01,25,6,10,2,12,7,46,1,905.0,24,4484,0,0.4166666666666667,0.5
3,3,38576.0,2014-03-04,2,1,1,0,3,7,52,1,41.0,4,4147,0,0.25,0.75
2,3,55357.0,2013-02-19,66,3,6,2,11,5,40,2,727.0,19,4525,0,0.3157894736842105,0.5789473684210527
2,5,37758.0,2012-10-04,49,2,1,0,3,8,59,2,40.0,4,4663,0,0.25,0.75
0,3,85710.0,2013-05-05,5,1,6,9,10,2,36,0,1062.0,25,4450,0,0.24,0.4
2,5,23228.0,2014-01-26,71,2,2,0,3,8,56,1,40.0,5,4184,0,0.4,0.6
3,5,44602.0,2014-02-15,35,6,6,1,4,8,56,2,292.0,11,4164,0,0.5454545454545454,0.36363636363636365
2,3,7500.0,2013-01-09,94,1,0,0,3,6,38,0,15.0,3,4566,0,0.0,1.0
0,5,38683.0,2012-10-04,80,6,4,1,6,7,36,1,341.0,11,4663,0,0.36363636363636365,0.5454545454545454
0,4,49514.0,2013-12-17,61,2,6,1,4,7,50,1,369.0,11,4224,0,0.5454545454545454,0.36363636363636365
4,5,57906.0,2013-06-11,29,3,4,2,8,4,52,1,401.0,14,4413,0,0.2857142857142857,0.5714285714285714
3,4,43456.0,2013-03-26,0,3,5,1,8,5,59,1,393.0,14,4490,0,0.35714285714285715,0.5714285714285714
3,4,19485.0,2013-09-24,80,1,1,0,2,7,39,2,10.0,3,4308,0,0.3333333333333333,0.6666666666666666
2,5,53172.0,2013-05-06,54,3,2,3,8,3,47,1,486.0,13,4449,0,0.15384615384615385,0.6153846153846154
2,5,30545.0,2012-10-17,71,2,2,0,3,7,46,1,69.0,5,4650,0,0.4,0.6
4,5,70123.0,2013-09-28,27,1,5,7,4,3,42,0,1644.0,16,4304,0,0.3125,0.25
2,4,62450.0,2014-01-06,61,2,5,5,4,3,66,1,995.0,14,4204,0,0.35714285714285715,0.2857142857142857
2,5,21675.0,2014-06-11,55,3,4,0,3,7,49,1,45.0,7,4048,0,0.5714285714285714,0.42857142857142855
0,4,42395.0,2014-04-04,35,4,3,1,4,7,44,2,182.0,8,4116,0,0.375,0.5
3,5,61346.0,2013-10-06,34,1,5,7,10,3,47,1,973.5,22,4296,0,0.22727272727272727,0.45454545454545453
2,5,80812.0,2013-09-17,95,1,4,8,5,2,72,0,1525.5,17,4315,0,0.23529411764705882,0.29411764705882354
3,2,42835.0,2013-06-30,64,6,6,6,4,6,54,2,595.0,16,4394,0,0.375,0.25
2,3,39922.0,2013-02-14,30,2,3,0,4,8,42,1,156.0,7,4530,0,0.42857142857142855,0.5714285714285714
3,4,86424.0,2014-04-05,12,1,6,9,12,1,69,0,1213.0,27,4115,0,0.2222222222222222,0.4444444444444444
0,5,17117.0,2013-01-17,96,4,3,1,3,9,47,1,128.0,7,4558,0,0.42857142857142855,0.42857142857142855
2,4,24762.0,2014-02-10,16,3,3,1,2,8,53,1,86.0,6,4169,0,0.5,0.3333333333333333
2,3,35797.0,2012-10-16,16,2,2,0,3,8,50,1,68.0,5,4651,0,0.4,0.6
2,2,36627.0,2013-07-23,78,1,0,0,3,5,50,2,16.0,3,4371,0,0.0,1.0
0,3,51111.0,2014-06-19,83,2,2,0,3,6,44,2,55.0,5,4040,0,0.4,0.6
4,4,86857.0,2012-09-12,96,1,5,6,10,2,53,0,1777.5,21,4685,0,0.23809523809523808,0.47619047619047616
4,5,82072.0,2013-07-02,67,1,3,2,13,1,55,0,1828.0,18,4392,0,0.16666666666666666,0.7222222222222222
4,4,46231.0,2012-11-26,87,4,6,1,4,9,72,3,263.0,11,4610,0,0.5454545454545454,0.36363636363636365
2,3,42243.0,2013-12-11,34,2,2,0,3,7,66,2,55.0,5,4230,0,0.4,0.6
2,5,51195.0,2013-04-01,46,6,9,2,5,8,63,2,564.0,16,4484,0,0.5625,0.3125
3,4,68092.0,2013-12-16,7,2,2,6,10,5,47,0,1281.0,18,4225,0,0.1111111111111111,0.5555555555555556
2,3,31814.0,2013-02-09,73,2,2,0,3,9,52,1,83.0,5,4535,0,0.4,0.6
3,6,51390.0,2012-09-08,54,6,5,2,5,5,60,2,353.0,12,4689,0,0.4166666666666667,0.4166666666666667
2,3,76630.0,2014-01-14,93,1,3,10,11,1,42,0,954.5,24,4196,0,0.125,0.4583333333333333
1,4,26868.0,2014-04-30,52,1,1,0,2,7,34,1,14.0,3,4090,0,0.3333333333333333,0.6666666666666666
4,2,48948.0,2013-02-01,53,2,7,10,5,6,82,0,862.5,22,4543,0,0.3181818181818182,0.22727272727272727
4,4,55260.0,2012-12-12,81,2,8,10,5,6,53,1,1023.5,23,4594,0,0.34782608695652173,0.21739130434782608
2,5,64090.0,2013-08-07,8,1,6,9,4,5,69,1,788.5,19,4356,0,0.3157894736842105,0.21052631578947367
2,2,78331.0,2014-01-23,97,2,10,6,7,4,67,1,1453.5,23,4187,0,0.43478260869565216,0.30434782608695654
4,3,37087.0,2013-08-11,50,3,4,2,8,6,51,1,401.0,14,4352,0,0.2857142857142857,0.5714285714285714
2,2,21846.0,2013-10-22,38,4,4,0,3,8,39,1,84.0,7,4280,0,0.5714285714285714,0.42857142857142855
2,3,81320.0,2013-02-06,61,1,4,3,10,2,67,0,906.0,17,4538,0,0.23529411764705882,0.5882352941176471
2,2,54137.0,2013-08-16,46,2,4,1,4,6,55,1,203.0,9,4347,0,0.4444444444444444,0.4444444444444444
2,5,66825.0,2013-07-14,73,1,4,5,6,2,58,0,838.0,15,4380,0,0.26666666666666666,0.4
2,5,57100.0,2013-12-04,19,1,3,3,6,3,52,0,409.0,12,4237,0,0.25,0.5
2,5,58917.0,2013-03-24,10,5,4,1,6,5,56,3,282.0,11,4492,0,0.36363636363636365,0.5454545454545454
2,4,85072.0,2014-04-09,94,1,3,4,10,0,48,0,1224.0,17,4111,0,0.17647058823529413,0.5882352941176471
2,4,86429.0,2013-11-21,10,0,7,4,7,2,64,0,1132.0,18,4250,0,0.3888888888888889,0.3888888888888889
2,6,45684.0,2013-12-02,37,1,1,0,2,7,54,1,28.0,3,4239,0,0.3333333333333333,0.6666666666666666
2,5,47889.0,2014-01-04,94,1,2,0,3,5,51,1,67.0,5,4206,0,0.4,0.6
4,3,45921.0,2014-03-10,23,1,2,1,6,4,39,0,199.0,9,4141,0,0.2222222222222222,0.6666666666666666
4,4,78420.0,2013-06-29,75,1,3,10,8,1,59,0,1335.0,21,4395,0,0.14285714285714285,0.38095238095238093
2,5,75114.0,2013-11-07,40,1,3,10,5,2,33,0,1253.0,18,4264,0,0.16666666666666666,0.2777777777777778
4,6,52278.0,2013-01-25,24,6,10,5,10,8,62,1,1150.5,25,4550,0,0.4,0.4
3,3,35641.0,2013-07-14,11,2,3,1,4,7,53,1,178.0,8,4380,0,0.375,0.5
2,4,95529.0,2012-12-03,29,1,7,3,7,3,31,0,1526.5,17,4603,0,0.4117647058823529,0.4117647058823529
2,3,62820.0,2013-05-11,51,1,3,4,6,1,71,0,958.5,13,4444,0,0.23076923076923078,0.46153846153846156
3,5,73113.0,2013-12-26,86,1,3,4,7,2,65,0,1001.0,14,4215,0,0.21428571428571427,0.5
4,3,84169.0,2013-08-07,9,1,7,6,6,3,43,0,1666.0,19,4356,0,0.3684210526315789,0.3157894736842105
0,4,42607.0,2013-11-17,30,2,3,2,7,3,71,1,350.0,12,4254,0,0.25,0.5833333333333334
4,4,74637.0,2013-05-18,73,1,6,9,9,3,71,0,1624.5,24,4437,0,0.25,0.375
4,5,46015.0,2014-04-13,25,1,1,0,3,7,70,2,46.0,4,4107,0,0.25,0.75
2,4,72354.0,2013-04-17,67,1,2,10,6,1,32,0,1073.0,18,4468,0,0.1111111111111111,0.3333333333333333
3,4,39858.0,2013-01-24,67,1,2,0,4,6,56,1,95.0,6,4551,0,0.3333333333333333,0.6666666666666666
4,3,34469.0,2014-05-04,58,3,1,1,4,4,77,2,62.0,6,4086,0,0.16666666666666666,0.6666666666666666
2,5,83033.0,2014-05-18,82,1,11,4,10,5,39,1,1558.5,25,4072,0,0.44,0.4
3,5,24401.0,2012-08-31,98,3,6,1,6,8,46,0,467.0,13,4697,0,0.46153846153846156,0.46153846153846156
2,3,77583.0,2014-02-10,93,1,4,5,9,2,47,0,1019.5,18,4169,0,0.2222222222222222,0.5
0,4,74116.0,2013-12-30,53,1,4,4,10,2,43,0,1810.0,18,4211,0,0.2222222222222222,0.5555555555555556
2,4,74293.0,2014-05-04,66,1,5,4,6,2,32,0,1046.0,15,4086,0,0.3333333333333333,0.4
4,3,68397.0,2013-11-17,6,1,6,9,5,3,49,1,1416.0,20,4254,0,0.3,0.25
4,5,79632.0,2014-04-08,42,1,6,4,9,2,51,0,1113.0,19,4112,0,0.3157894736842105,0.47368421052631576
2,4,46107.0,2014-02-10,78,1,1,1,4,3,36,1,125.0,6,4169,0,0.16666666666666666,0.6666666666666666
4,4,64950.0,2012-08-12,29,2,11,2,10,7,74,1,966.0,23,4716,0,0.4782608695652174,0.43478260869565216
1,3,25443.0,2012-12-22,82,1,1,0,3,8,36,1,32.0,4,4584,0,0.25,0.75
2,4,75127.0,2014-05-22,92,1,2,10,5,1,73,0,732.5,17,4068,0,0.11764705882352941,0.29411764705882354
4,5,32892.0,2014-05-25,78,2,3,0,3,8,54,1,46.0,6,4065,0,0.5,0.5
2,5,71796.0,2013-10-24,54,1,9,3,4,4,54,0,913.5,16,4278,0,0.5625,0.25
4,3,67536.0,2013-05-22,45,3,11,5,11,8,55,1,1801.0,27,4433,0,0.4074074074074074,0.4074074074074074
2,4,55239.0,2013-07-14,59,3,7,5,11,5,54,1,779.0,23,4380,0,0.30434782608695654,0.4782608695652174
4,2,60554.0,2013-08-09,8,2,8,4,9,6,50,1,811.0,21,4354,0,0.38095238095238093,0.42857142857142855
0,4,64831.0,2013-06-10,51,6,6,3,5,6,73,2,1092.5,14,4414,0,0.42857142857142855,0.35714285714285715
4,5,56067.0,2013-07-20,51,2,7,4,7,5,63,1,725.0,18,4374,0,0.3888888888888889,0.3888888888888889
2,2,82025.0,2013-05-28,76,1,3,2,6,1,42,0,1120.0,11,4427,0,0.2727272727272727,0.5454545454545454
2,5,94384.0,2013-03-04,62,0,5,8,5,2,72,0,1983.0,18,4512,0,0.2777777777777778,0.2777777777777778
1,4,14906.0,2012-12-22,86,3,2,1,3,7,39,0,66.0,6,4584,0,0.3333333333333333,0.5
4,3,51563.0,2012-10-01,60,1,4,4,10,8,38,0,1250.0,18,4666,0,0.2222222222222222,0.5555555555555556
0,3,57937.0,2014-02-16,56,3,4,4,9,3,43,1,676.5,17,4163,0,0.23529411764705882,0.5294117647058824
2,2,68274.0,2013-09-30,83,2,4,2,5,3,46,2,305.0,11,4302,0,0.36363636363636365,0.45454545454545453
2,5,39771.0,2013-12-06,92,1,2,0,3,4,48,1,50.0,5,4235,0,0.4,0.6
0,2,67893.0,2012-10-01,31,2,3,2,9,8,50,1,995.0,14,4666,0,0.21428571428571427,0.6428571428571429
4,5,27922.0,2014-05-10,80,1,2,0,3,4,46,1,41.0,5,4080,0,0.4,0.6
4,5,52190.0,2014-05-08,39,3,2,1,3,5,49,2,77.0,6,4082,0,0.3333333333333333,0.5
3,2,44051.0,2013-01-29,20,4,3,1,4,6,52,2,171.0,8,4546,0,0.375,0.5
4,4,42767.0,2013-05-11,53,1,3,1,2,8,54,2,131.0,6,4444,0,0.5,0.3333333333333333
3,5,46106.0,2014-05-11,84,1,1,1,2,6,49,2,54.0,4,4079,0,0.25,0.5
4,3,16927.0,2013-02-10,50,5,3,0,4,8,49,2,53.0,7,4534,0,0.42857142857142855,0.5714285714285714
2,3,59754.0,2012-12-01,96,3,5,2,6,5,60,1,397.5,13,4605,0,0.38461538461538464,0.46153846153846156
2,4,53700.0,2012-08-17,94,4,5,5,8,5,73,1,694.0,18,4711,0,0.2777777777777778,0.4444444444444444
2,3,59041.0,2014-05-07,25,2,2,0,4,5,52,2,96.0,6,4083,0,0.3333333333333333,0.6666666666666666
4,2,54237.0,2013-04-27,48,4,5,2,5,6,68,1,361.0,12,4458,0,0.4166666666666667,0.4166666666666667
2,2,70647.0,2012-09-21,65,2,4,7,13,2,58,1,1033.0,24,4676,0,0.16666666666666666,0.5416666666666666
4,4,52597.0,2014-05-07,69,3,6,3,8,5,63,1,578.0,17,4083,0,0.35294117647058826,0.47058823529411764
3,5,41021.0,2012-12-30,12,2,2,0,3,6,56,1,64.0,5,4576,0,0.4,0.6
4,3,40233.0,2013-10-14,84,5,2,1,5,6,50,1,149.0,8,4288,0,0.25,0.625
2,3,50183.0,2014-06-25,47,6,3,1,6,5,45,2,231.0,10,4034,0,0.3,0.6
2,5,54753.0,2013-09-12,87,3,5,2,11,4,66,1,697.5,18,4320,0,0.2777777777777778,0.6111111111111112
2,3,92955.0,2013-08-19,35,1,6,7,9,2,52,0,1409.0,22,4344,0,0.2727272727272727,0.4090909090909091
2,3,33471.0,2012-10-12,47,3,3,0,4,7,52,1,93.0,7,4655,0,0.42857142857142855,0.5714285714285714
4,3,34596.0,2013-04-13,48,1,1,0,2,8,51,1,23.0,3,4472,0,0.3333333333333333,0.6666666666666666
2,5,44010.0,2012-10-13,46,6,10,2,6,9,45,1,662.0,18,4654,0,0.5555555555555556,0.3333333333333333
2,3,84219.0,2014-02-02,27,1,3,4,10,1,37,0,1086.0,17,4177,0,0.17647058823529413,0.5882352941176471
4,5,40706.0,2013-01-17,37,4,3,0,4,7,57,3,81.0,7,4558,0,0.42857142857142855,0.5714285714285714
0,3,15716.0,2012-11-12,8,3,3,0,4,8,37,1,92.0,7,4624,0,0.42857142857142855,0.5714285714285714
0,2,59052.0,2013-11-17,29,3,7,1,7,5,66,1,491.0,15,4254,0,0.4666666666666667,0.4666666666666667
3,5,80573.0,2012-10-14,85,1,4,6,13,2,54,0,1496.0,23,4653,0,0.17391304347826086,0.5652173913043478
2,3,83715.0,2014-02-03,2,1,2,8,13,0,63,0,896.5,23,4176,0,0.08695652173913043,0.5652173913043478
3,5,82576.0,2012-08-01,66,1,2,4,12,1,66,0,1862.5,18,4727,0,0.1111111111111111,0.6666666666666666
3,3,56962.0,2013-10-11,60,6,6,3,5,7,60,3,411.0,14,4291,0,0.42857142857142855,0.35714285714285715
2,3,35704.0,2014-01-03,54,3,2,0,4,4,73,2,94.0,6,4207,0,0.3333333333333333,0.6666666666666666
2,5,53103.0,2013-09-12,70,5,10,6,7,7,71,1,1016.5,23,4320,0,0.43478260869565216,0.30434782608695654
0,6,46779.0,2013-07-12,55,1,0,1,2,4,65,2,23.0,3,4382,0,0.0,0.6666666666666666
2,2,4861.0,2014-06-22,20,0,0,0,0,13,60,0,6.0,0,4037,0,0.0,0.0
3,2,33462.0,2013-08-07,78,1,2,0,3,7,46,1,54.0,5,4356,0,0.4,0.6
2,2,63693.0,2013-10-14,63,3,11,6,9,6,47,1,1144.0,26,4288,0,0.4230769230769231,0.34615384615384615
2,3,80763.0,2013-08-15,17,1,5,10,6,3,75,0,1152.0,21,4348,0,0.23809523809523808,0.2857142857142857
4,3,65352.0,2013-08-21,43,2,4,2,8,4,51,1,405.0,14,4342,0,0.2857142857142857,0.5714285714285714
4,3,82170.0,2013-11-25,13,1,5,6,7,2,47,0,1801.0,18,4246,0,0.2777777777777778,0.3888888888888889
2,3,75759.0,2013-10-25,46,1,9,7,9,5,56,0,2099.5,25,4277,0,0.36,0.36
0,4,79689.0,2013-05-12,65,1,4,9,13,2,49,0,1171.5,26,4443,0,0.15384615384615385,0.5
4,6,35340.0,2014-06-29,1,2,2,0,3,5,69,2,45.0,5,4030,0,0.4,0.6
2,2,85683.0,2014-03-21,6,1,2,4,10,1,71,0,1718.0,16,4130,0,0.125,0.625
0,3,24884.0,2012-11-29,32,1,0,0,3,7,53,1,19.0,3,4607,0,0.0,1.0
3,5,42021.0,2012-08-31,34,5,10,1,6,9,44,1,573.0,17,4697,0,0.5882352941176471,0.35294117647058826
2,4,64449.0,2014-02-18,70,4,5,3,12,4,36,1,788.5,20,4161,0,0.25,0.6
2,2,64587.0,2014-06-22,49,2,1,1,4,3,71,2,108.0,6,4037,0,0.16666666666666666,0.6666666666666666
2,4,34824.0,2014-03-26,65,1,1,0,2,6,30,0,23.0,3,4125,0,0.3333333333333333,0.6666666666666666
2,5,75437.0,2013-11-09,25,1,8,4,10,6,47,0,1493.0,22,4262,0,0.36363636363636365,0.45454545454545453
2,5,26091.0,2014-02-25,84,3,2,1,3,5,68,2,89.0,6,4154,0,0.3333333333333333,0.5
2,3,52845.0,2013-08-13,7,3,8,8,6,6,52,1,926.5,22,4350,0,0.36363636363636365,0.2727272727272727
2,2,46086.0,2013-11-03,34,4,3,1,8,4,69,1,343.0,12,4268,0,0.25,0.6666666666666666
4,6,78028.0,2012-09-10,38,1,6,4,9,7,69,1,528.0,19,4687,0,0.3157894736842105,0.47368421052631576
4,4,95169.0,2013-10-09,1,1,4,3,4,1,38,0,1841.0,11,4293,0,0.36363636363636365,0.36363636363636365
0,3,56337.0,2013-03-27,25,5,8,5,4,8,44,2,668.5,17,4489,0,0.47058823529411764,0.23529411764705882
2,5,22434.0,2013-02-13,25,2,2,0,3,8,38,1,58.0,5,4531,0,0.4,0.6
4,3,36930.0,2013-05-17,50,5,5,2,4,8,71,1,297.0,11,4438,0,0.45454545454545453,0.36363636363636365
2,4,36130.0,2013-02-02,46,6,3,8,4,4,71,1,488.0,15,4542,0,0.2,0.26666666666666666
3,3,65569.0,2012-11-05,96,2,6,5,10,3,72,1,859.0,21,4631,0,0.2857142857142857,0.47619047619047616
2,5,83844.0,2013-05-12,57,1,4,4,11,1,73,0,1509.5,19,4443,0,0.21052631578947367,0.5789473684210527
2,3,19514.0,2014-01-26,47,4,3,1,2,8,57,2,69.0,6,4184,0,0.5,0.3333333333333333
4,4,36736.0,2013-05-10,52,1,1,0,2,6,62,2,17.0,3,4445,0,0.3333333333333333,0.6666666666666666
2,5,77568.0,2012-08-25,30,1,10,2,8,5,46,1,1949.0,20,4703,0,0.5,0.4
4,5,49187.0,2014-01-11,63,1,1,1,5,2,49,1,116.0,7,4199,0,0.14285714285714285,0.7142857142857143
2,4,30168.0,2013-03-07,51,6,6,1,4,9,47,1,279.0,11,4509,0,0.5454545454545454,0.36363636363636365
3,5,34053.0,2012-09-10,14,1,3,0,3,8,57,1,103.0,6,4687,0,0.5,0.5
3,3,38196.0,2014-04-18,20,3,2,0,4,5,54,2,44.0,6,4102,0,0.3333333333333333,0.6666666666666666
3,3,59412.0,2014-04-19,56,1,4,2,8,3,74,0,406.0,14,4101,0,0.2857142857142857,0.5714285714285714
0,3,70924.0,2014-04-07,41,1,6,6,7,3,60,0,1247.5,19,4113,0,0.3157894736842105,0.3684210526315789
2,5,54165.0,2013-05-28,72,1,2,1,7,2,56,0,236.0,10,4427,0,0.2,0.7
2,3,32300.0,2013-01-03,1,1,1,0,3,8,52,1,39.0,4,4572,0,0.25,0.75
2,4,20180.0,2013-02-20,27,1,2,1,4,7,49,0,137.0,7,4524,0,0.2857142857142857,0.5714285714285714
2,3,34961.0,2014-06-19,77,3,3,1,3,7,52,1,79.0,7,4040,0,0.42857142857142855,0.42857142857142855
4,5,28440.0,2013-07-07,87,1,2,0,3,8,51,1,63.0,5,4387,0,0.4,0.6
4,5,64504.0,2013-03-04,81,6,11,3,4,7,72,3,1314.0,18,4512,0,0.6111111111111112,0.2222222222222222
3,5,33564.0,2014-06-24,51,1,1,1,3,5,59,1,71.0,5,4035,0,0.2,0.6
2,3,17345.0,2012-11-03,79,2,2,1,2,8,47,1,58.0,5,4633,0,0.4,0.4
4,3,56320.0,2013-04-08,11,3,5,4,9,4,58,1,702.0,18,4477,0,0.2777777777777778,0.5
2,4,28647.0,2013-08-21,54,1,2,2,2,7,47,1,94.0,6,4342,0,0.3333333333333333,0.3333333333333333
1,4,15038.0,2013-01-29,93,2,2,1,2,9,38,1,80.0,5,4546,0,0.4,0.4
4,2,32173.0,2013-08-01,0,1,1,0,3,4,67,1,22.0,4,4362,0,0.25,0.75
0,5,68316.0,2012-11-04,54,5,10,7,10,6,61,1,1211.0,27,4632,0,0.37037037037037035,0.37037037037037035
2,5,74538.0,2013-06-29,21,1,8,8,5,3,54,0,1236.0,21,4395,0,0.38095238095238093,0.23809523809523808
2,4,91700.0,2013-01-17,58,1,8,6,5,3,54,0,1433.5,19,4558,0,0.42105263157894735,0.2631578947368421
2,5,68695.0,2014-06-25,3,1,4,4,7,2,56,0,1091.0,15,4034,0,0.26666666666666666,0.4666666666666667
0,3,31056.0,2013-01-22,99,1,1,0,3,8,48,1,55.0,4,4553,0,0.25,0.75
2,3,79593.0,2014-05-12,70,1,5,6,7,2,52,0,1283.5,18,4078,0,0.2777777777777778,0.3888888888888889
2,4,28071.0,2012-08-29,65,2,5,1,5,8,45,0,313.0,11,4699,0,0.45454545454545453,0.45454545454545453
4,5,37334.0,2014-02-26,44,4,3,0,4,4,67,2,62.0,7,4153,0,0.42857142857142855,0.5714285714285714
3,4,46423.0,2013-09-18,6,3,2,0,4,7,53,2,92.0,6,4314,0,0.3333333333333333,0.6666666666666666
4,3,37126.0,2014-03-30,9,1,1,2,2,6,54,1,72.0,5,4121,0,0.2,0.4
2,3,47703.0,2013-05-29,95,4,6,3,8,5,72,1,655.0,17,4426,0,0.35294117647058826,0.47058823529411764
2,3,61180.0,2014-04-23,70,2,5,5,6,3,66,1,612.5,16,4097,0,0.3125,0.375
2,3,38998.0,2012-11-03,92,3,2,0,3,8,71,2,54.0,5,4633,0,0.4,0.6
2,4,8028.0,2012-09-18,62,6,0,1,0,13,34,0,178.0,1,4679,0,0.0,0.0
2,5,76081.0,2014-05-23,85,1,4,5,4,2,63,0,959.5,13,4067,0,0.3076923076923077,0.3076923076923077
